CrashId,Latitude,Longitude,Town Name,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description
684267,41.786436,-72.733659,West Hartford,5/20/20,A,C,2,USRoute,44,44-E,44-E,SIOUX LA,
684306,41.787185,-72.766202,West Hartford,5/28/20,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
684676,41.786787,-72.719131,West Hartford,5/30/20,O,O,2,USRoute,44,44-E,44-E,BAINTON RD,
689625,41.785912,-72.745782,West Hartford,5/31/20,O,O,2,USRoute,44,44-E,44-E,,North Main St
685022,41.78696,-72.76259,West Hartford,6/1/20,O,O,2,USRoute,44,44-E,44-E,,Huntington Drive
685021,41.786995,-72.762123,West Hartford,6/1/20,O,O,2,USRoute,44,44-E,44-E,,Huntington Drive
688888,41.78636,-72.75626,West Hartford,6/10/20,A,C,2,USRoute,44,44-E,44-E,,Crestview Circle
694209,41.790687,-72.777372,West Hartford,6/21/20,O,O,2,USRoute,44,44-E,44-E,,Avon Town Line
693563,41.78576,-72.74701,West Hartford,6/22/20,O,O,2,USRoute,44,44-E,44-E,44-W,
693549,41.791062,-72.781237,West Hartford,6/23/20,O,O,2,USRoute,44,44-E,44-E,,Old Stone Crossing
699491,41.78739,-72.76624,West Hartford,7/7/20,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
699103,41.78715599,-72.71527632,West Hartford,7/11/20,A,C,2,USRoute,44,44-E,44-E,PROSPECT AV,
704686,41.786488,-72.734166,West Hartford,7/24/20,O,O,2,USRoute,44,44-E,44-E,,Seneca Road
708504,41.786854,-72.719247,West Hartford,7/31/20,O,O,2,USRoute,44,44-E,44-E,BAINTON RD,
707517,41.785574,-72.749183,West Hartford,7/31/20,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
707523,41.785743,-72.747079,West Hartford,8/5/20,O,O,2,USRoute,44,44-E,44-E,NORTH MAIN ST,
707522,41.787387,-72.76627,West Hartford,8/5/20,A,B,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
707524,41.78635,-72.731244,West Hartford,8/6/20,A,C,2,USRoute,44,44-E,44-E,SEQUIN RD,
718767,41.78739,-72.76624,West Hartford,8/7/20,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
708746,41.791712,-72.787669,West Hartford,8/10/20,A,C,2,USRoute,44,44-E,44-E,,Ritoli Ridge
714738,41.78576,-72.74701,West Hartford,8/25/20,O,O,2,USRoute,44,44-E,44-E,NORTH MAIN ST,
719792,41.785985,-72.745475,West Hartford,9/11/20,O,O,2,USRoute,44,44-E,44-E,,North Main Street
724322,41.787596,-72.76632,West Hartford,9/24/20,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
729100,41.786068,-72.744793,West Hartford,10/3/20,O,O,2,USRoute,44,44-E,44-E,STARKEL RD,
729721,41.786546,-72.740245,West Hartford,10/6/20,O,O,2,USRoute,44,44-E,44-E,,Trout Brook Drive
735199,41.786116,-72.754109,West Hartford,10/15/20,A,C,2,USRoute,44,44-E,44-E,,Crestview Circle
759427,41.78646,-72.73508,West Hartford,10/26/20,O,O,2,USRoute,44,44-E,44-E,VANDERVERE RD,
758246,41.787684,-72.766326,West Hartford,10/27/20,A,B,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,Albany Avenue
759752,41.786372,-72.742313,West Hartford,11/4/20,O,O,2,USRoute,44,44-E,44-E,,Trout Brook Drive
769330,41.78715599,-72.71527632,West Hartford,11/12/20,A,C,2,USRoute,44,44-E,44-E,PROSPECT AV,
762147,41.790677,-72.776945,West Hartford,11/18/20,O,O,2,USRoute,44,44-E,44-E,,Reservoir 6
762152,41.79089905,-72.77734179,West Hartford,11/26/20,A,B,2,USRoute,44,44-E,44-E,,3070 Albany Avenue
764374,41.78739,-72.76624,West Hartford,12/5/20,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
775305,41.786349,-72.742669,West Hartford,12/16/20,O,O,2,USRoute,44,44-E,44-E,,Trout Brook Drive
774761,41.796417,-72.797849,West Hartford,12/16/20,O,O,2,USRoute,44,44-W,44-W,,PARSONS WAY
776814,41.785903,-72.725558,West Hartford,12/18/20,O,O,2,USRoute,44,44-E,44-E,,Colony Rd
778282,41.787444,-72.766617,West Hartford,12/22/20,O,O,2,USRoute,44,44-E,44-E,OLD OAK RD,Mountain Road
774480,41.788658,-72.772069,West Hartford,12/22/20,A,B,2,USRoute,44,44-E,44-E,,Tollhouse La
776193,41.785484,-72.748973,West Hartford,12/26/20,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
777536,41.786468,-72.732236,West Hartford,12/28/20,O,O,2,USRoute,44,44-E,44-E,MIAMIS RD,
776422,41.785689,-72.748917,West Hartford,12/31/20,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
777788,41.79091,-72.78062,West Hartford,1/5/21,A,C,2,USRoute,44,44-E,44-E,MOUNTAINSIDE RD,
782565,41.78739,-72.76624,West Hartford,1/21/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
782325,41.79035327,-72.77606158,West Hartford,1/24/21,O,O,2,USRoute,44,44-E,44-E,,canal road
788809,41.785843,-72.746192,West Hartford,2/16/21,A,B,2,USRoute,44,44-E,44-E,,North Main St.
789337,41.78865821,-72.77327159,West Hartford,2/18/21,A,C,2,USRoute,44,44-E,44-E,,Mountain Brook Road
790007,41.78885,-72.77374,West Hartford,2/19/21,O,O,2,USRoute,44,44-E,44-E,,Toll House Lane
795250,41.78594,-72.72418,West Hartford,3/13/21,A,C,2,USRoute,44,44-E,44-E,STEELE RD,
795251,41.785181,-72.747907,West Hartford,3/15/21,O,O,2,USRoute,44,44-E,44-E,,Albany Ave.
798171,41.78599,-72.7241,West Hartford,3/25/21,A,B,2,USRoute,44,44-E,44-E,NORTH STEELE RD,North Steele Road
802071,41.78787,-72.767603,West Hartford,3/27/21,O,O,2,USRoute,44,44-E,44-E,,Ferncliff Drive
799483,41.786511,-72.720744,West Hartford,3/27/21,O,O,2,USRoute,44,44-E,44-E,,Bassette Ln
799484,41.786477,-72.735446,West Hartford,3/29/21,A,C,2,USRoute,44,44-E,44-E,,Mohegan Drive
802080,41.78626399,-72.75557,West Hartford,3/31/21,O,O,2,USRoute,44,44-E,44-E,,Crestview Circle
802088,41.78954,-72.77484,West Hartford,4/4/21,O,O,2,USRoute,44,44-E,44-E,,Dayton Lane
802090,41.786664,-72.720181,West Hartford,4/5/21,A,C,2,USRoute,44,44-E,44-E,,Bassette Lane
802095,41.78627,-72.7306,West Hartford,4/6/21,O,O,2,USRoute,44,44-E,44-E,,Sequin Road
809230,41.790674,-72.776636,West Hartford,4/30/21,O,O,2,USRoute,44,44-E,44-E,,2900 Albany Avenue Driveway
809732,41.78601,-72.74552,West Hartford,5/1/21,O,O,2,USRoute,44,44-E,44-E,,Starkel Rd
809863,41.790922,-72.780717,West Hartford,5/4/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAINSIDE RD,
811175,41.78566,-72.748714,West Hartford,5/7/21,O,O,2,USRoute,44,44-W,44-W,,Sims Road
810635,41.786359,-72.755675,West Hartford,5/8/21,A,C,2,USRoute,44,44-E,44-E,,Crestview Circle
813438,41.78648,-72.73536,West Hartford,5/17/21,O,O,2,USRoute,44,44-E,44-E,MOHEGAN DR,
816677,41.786559,-72.739792,West Hartford,5/21/21,O,O,2,USRoute,44,44-E,44-E,,Trout Brook Drive
814402,41.786472,-72.757052,West Hartford,5/24/21,A,C,2,USRoute,44,44-E,44-E,,Crestview Circle 
819033,41.78698,-72.75555,West Hartford,6/5/21,A,B,2,USRoute,44,44-E,44-E,CRESTVIEW CIR,Crestview Circle
818305,41.785582,-72.749244,West Hartford,6/5/21,A,B,2,USRoute,44,44-E,44-E,FLAGG RD,
820971,41.79068,-72.77822,West Hartford,6/10/21,A,B,2,USRoute,44,44-E,44-E,,Mountainside Road
822341,41.78594,-72.72418,West Hartford,6/11/21,O,O,2,USRoute,44,44-E,44-E,STEELE RD,
821955,41.78587,-72.746,West Hartford,6/16/21,O,O,2,USRoute,44,44-E,44-E,,Starkel Road
822252,41.787027,-72.763232,West Hartford,6/19/21,O,O,2,USRoute,44,44-E,44-E,,Huntington Drive
825552,41.785724,-72.749083,West Hartford,6/25/21,O,O,2,USRoute,44,44-W,44-W,,North Main St.
825663,41.79089905,-72.77734179,West Hartford,6/26/21,A,B,2,USRoute,44,44-E,44-E,,MDC Reservoir 6
828817,41.78656,-72.74094,West Hartford,7/1/21,A,C,2,USRoute,44,44-E,44-E,Trout Brook Drive,
828616,41.78739,-72.76624,West Hartford,7/1/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
828637,41.78885,-72.77374,West Hartford,7/2/21,O,O,2,USRoute,44,44-E,44-E,,Mountain Brook Road 
831219,41.787403,-72.766612,West Hartford,7/6/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
829635,41.78594,-72.72418,West Hartford,7/6/21,O,O,2,USRoute,44,44-E,44-E,STEELE RD,
828653,41.78739,-72.76624,West Hartford,7/6/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
831221,41.785811,-72.74714,West Hartford,7/9/21,O,O,2,USRoute,44,44-E,44-E,,Albany Avenue
829655,41.786068,-72.744747,West Hartford,7/9/21,A,B,2,USRoute,44,44-E,44-E,,Starkel Road
836826,41.786344,-72.756258,West Hartford,7/21/21,A,A,2,USRoute,44,44-E,44-E,CRESTVIEW CIR,
835345,41.786113,-72.74491,West Hartford,7/26/21,O,O,2,USRoute,44,44-E,44-E,,Starkel Rd.
838422,41.785969,-72.745848,West Hartford,8/6/21,O,O,2,USRoute,44,44-E,44-E,,North Main Street
840366,41.78645,-72.74226,West Hartford,8/16/21,O,O,2,USRoute,44,44-E,44-E,,Trout Brook Drive
841451,41.78616,-72.7225,West Hartford,8/17/21,A,B,2,USRoute,44,44-E,44-E,LEDYARD RD,
842346,41.78648,-72.73536,West Hartford,8/20/21,O,O,2,USRoute,44,44-E,44-E,Mohegan Dr,
845052,41.78744823,-72.76661152,West Hartford,8/24/21,A,B,2,USRoute,44,44-E,44-E,,MOUNTAIN RD NO 1
844630,41.78594,-72.72418,West Hartford,8/27/21,O,O,2,USRoute,44,44-E,44-E,STEELE RD,
847781,41.786274,-72.721943,West Hartford,8/28/21,A,B,2,USRoute,44,44-E,44-E,,Whetten Road
845140,41.787606,-72.767272,West Hartford,8/31/21,O,O,2,USRoute,44,44-E,44-E,,Mountain Road
845145,41.793053,-72.792155,West Hartford,9/1/21,A,B,2,USRoute,44,44-E,44-E,,Ritoli Ridge
847782,41.78656,-72.74094,West Hartford,9/7/21,O,O,2,USRoute,44,44-E,44-E,TROUT BROOK DR,
845035,41.786325,-72.756116,West Hartford,9/7/21,O,O,2,USRoute,44,44-E,44-E,,Crestview Circle
847461,41.79091,-72.78062,West Hartford,9/9/21,A,B,2,USRoute,44,44-E,44-E,Mountainside rd,
846986,41.786146,-72.754252,West Hartford,9/9/21,O,O,2,USRoute,44,44-E,44-E,,Crestview Circle
849128,41.786004,-72.74622,West Hartford,9/11/21,O,O,2,USRoute,44,44-E,44-E,,N MAIN ST
851430,41.78613,-72.72418,West Hartford,9/14/21,O,O,2,USRoute,44,44-E,44-E,NORTH STEELE RD,Albany Avenue
848401,41.78594,-72.72418,West Hartford,9/14/21,O,O,2,USRoute,44,44-E,44-E,STEELE RD,
853249,41.786598,-72.741012,West Hartford,9/22/21,A,A,2,USRoute,44,44-E,44-E,KING PHILIP DR,
853251,41.786004,-72.7235,West Hartford,9/26/21,A,B,2,USRoute,44,44-E,44-E,,Steele Road
853548,41.78861,-72.772763,West Hartford,9/28/21,O,O,2,USRoute,44,44-E,44-E,,Toll House Lane
856435,41.789344,-72.774604,West Hartford,10/5/21,O,O,2,USRoute,44,44-E,44-E,,Dayton Lane
854503,41.786255,-72.730524,West Hartford,10/5/21,A,C,2,USRoute,44,44-E,44-E,,Brainard Road
856454,41.786454,-72.757127,West Hartford,10/6/21,A,C,2,USRoute,44,44-E,44-E,,Coolidge Road
863673,41.78739,-72.76624,West Hartford,10/15/21,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
866496,41.785777,-72.746724,West Hartford,10/19/21,A,C,2,USRoute,44,44-E,44-E,,North Main Street
865808,41.78593,-72.74586,West Hartford,10/22/21,A,B,2,USRoute,44,44-E,44-E,,North Main Street
882219,41.78576,-72.74701,West Hartford,10/23/21,O,O,2,USRoute,44,44-E,44-E,218-E,
869995,41.785675,-72.747232,West Hartford,10/26/21,O,O,2,USRoute,44,44-E,44-E,NORTH MAIN ST,Albany Ave
865809,41.78576,-72.74701,West Hartford,10/30/21,O,O,2,USRoute,44,44-E,44-E,218-E,
870064,41.787402,-72.766607,West Hartford,11/2/21,O,O,2,USRoute,44,44-E,44-E,OLD OAK RD,Mountain Road
877922,41.790768,-72.780075,West Hartford,11/3/21,A,B,2,USRoute,44,44-E,44-E,,MOUNTAINSIDE RD
870550,41.79045089,-72.77617663,West Hartford,11/4/21,A,A,2,USRoute,44,44-E,44-E,,Ferncliff Drive
872444,41.786484,-72.757041,West Hartford,11/7/21,O,O,2,USRoute,44,44-E,44-E,,Coolidge Road
873087,41.791671,-72.787444,West Hartford,11/11/21,O,O,2,USRoute,44,44-E,44-E,,Ritoli Ridge
873086,41.78582,-72.74666,West Hartford,11/11/21,O,O,2,USRoute,44,44-E,44-E,,North Main Street
873102,41.78971,-72.7751,West Hartford,11/12/21,O,O,2,USRoute,44,44-E,44-E,,
870684,41.785892,-72.745957,West Hartford,11/12/21,A,B,2,USRoute,44,44-E,44-E,,Starkel Road
870683,41.786114,-72.744257,West Hartford,11/12/21,A,C,2,USRoute,44,44-E,44-E,,Starkel Road
872445,41.791758,-72.788092,West Hartford,11/13/21,A,C,2,USRoute,44,44-E,44-E,,RITOLI RDG
875427,41.786242,-72.729577,West Hartford,11/18/21,O,O,2,USRoute,44,44-E,44-E,,Brainard R
874151,41.78616,-72.72852,West Hartford,11/18/21,O,O,2,USRoute,44,44-E,44-E,,Pilgrim Road
873179,41.786444,-72.756765,West Hartford,11/19/21,A,B,2,USRoute,44,44-E,44-E,,CRESTVIEW CIR
875676,41.786862,-72.761255,West Hartford,11/23/21,O,O,2,USRoute,44,44-E,44-E,,Huntington Road
875821,41.78656,-72.74094,West Hartford,11/24/21,O,O,2,USRoute,44,44-E,44-E,TROUT BROOK DR,
881157,41.78648,-72.73662,West Hartford,11/25/21,A,B,2,USRoute,44,44-E,44-E,PONTIAC RD,
878286,41.78656,-72.74094,West Hartford,11/25/21,O,O,2,USRoute,44,44-E,44-E,TROUT BROOK DR,Trout Brook Drive
877779,41.793162,-72.793236,West Hartford,11/27/21,O,O,2,USRoute,44,44-E,44-E,,Old Stone Crossing
881898,41.788411,-72.768768,West Hartford,11/30/21,O,O,2,USRoute,44,44-E,44-E,,Garwood Rd
878386,41.785747,-72.747028,West Hartford,11/30/21,O,O,2,USRoute,44,44-E,44-E,NORTH MAIN ST,
878260,41.78651,-72.75769,West Hartford,12/2/21,A,C,2,USRoute,44,44-E,44-E,COOLIDGE RD,
880099,41.785658,-72.746771,West Hartford,12/5/21,O,O,2,USRoute,44,44-E,44-E,,NORTH MAIN ST
881974,41.78715,-72.715781,West Hartford,12/7/21,A,C,2,USRoute,44,44-E,44-E,,PROSPECT AVE
883968,41.785519,-72.748958,West Hartford,12/10/21,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
889109,41.78601,-72.72415,West Hartford,12/14/21,O,O,2,USRoute,44,44-E,44-E,NORTH STEELE RD,
886203,41.785724,-72.748725,West Hartford,12/14/21,O,O,2,USRoute,44,44-W,44-W,,Flagg Road
887617,41.785967,-72.747284,West Hartford,12/20/21,A,B,2,USRoute,44,44-E,44-E,218-E,
892805,41.78561,-72.74783,West Hartford,12/30/21,O,O,2,USRoute,44,44-E,44-E,,North Main Street
898126,41.786404,-72.756838,West Hartford,1/21/22,A,C,2,USRoute,44,44-E,44-E,,Coolidge Road
903573,41.78656,-72.74094,West Hartford,1/29/22,A,C,2,USRoute,44,44-E,44-E,TROUT BROOK DR,
904387,41.78619,-72.74415,West Hartford,2/3/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Road
907088,41.785827,-72.746266,West Hartford,2/7/22,A,C,2,USRoute,44,44-E,44-E,,North Main Street
907376,41.78646,-72.73508,West Hartford,2/8/22,O,O,2,USRoute,44,44-E,44-E,VANDERVERE RD,
908277,41.787166,-72.71542,West Hartford,2/9/22,A,C,2,USRoute,44,44-E,44-E,PROSPECT AV,
910213,41.78656,-72.74094,West Hartford,2/18/22,O,O,2,USRoute,44,44-E,44-E,KING PHILIP DR,
910905,41.785626,-72.747559,West Hartford,2/21/22,O,O,2,USRoute,44,44-E,44-E,,North Main Street
913102,41.785705,-72.748599,West Hartford,2/24/22,O,O,2,USRoute,44,44-W,44-W,,Sims Road
913432,41.785606,-72.749257,West Hartford,2/25/22,A,B,2,USRoute,44,44-E,44-E,FLAGG RD,
913103,41.78728167,-72.76471565,West Hartford,2/25/22,O,O,2,USRoute,44,44-E,44-E,,Mountain Road
917059,41.786134,-72.722928,West Hartford,3/3/22,A,B,2,USRoute,44,44-E,44-E,,Ledyard Road
917057,41.786044,-72.745133,West Hartford,3/3/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Road
917340,41.793472,-72.795054,West Hartford,3/9/22,O,O,2,USRoute,44,44-E,44-E,,AVON TOWN LINE
916461,41.78814,-72.76839,West Hartford,3/9/22,O,O,2,USRoute,44,44-E,44-E,GARWOOD LA,
921102,41.78599,-72.74508,West Hartford,3/13/22,O,O,2,USRoute,44,44-E,44-E,,North Main Street
921595,41.78656,-72.74094,West Hartford,3/15/22,O,O,2,USRoute,44,44-E,44-E,KING PHILIP DR,
923120,41.786535,-72.740933,West Hartford,3/29/22,O,O,2,USRoute,44,44-E,44-E,TROUT BROOK DR,
923136,41.78741,-72.76667,West Hartford,3/31/22,O,O,2,USRoute,44,44-E,44-E,OLD OAK RD,
924840,41.78656,-72.74094,West Hartford,4/2/22,A,B,2,USRoute,44,44-E,44-E,KING PHILIP DR,
925416,41.78872,-72.77365,West Hartford,4/12/22,O,O,2,USRoute,44,44-E,44-E,,Mountain Brook
928536,41.786164,-72.744071,West Hartford,4/13/22,O,O,2,USRoute,44,44-E,44-E,,Skyview
925703,41.78606,-72.72751,West Hartford,4/14/22,O,O,2,USRoute,44,44-E,44-E,,Norwood Road
928560,41.785875,-72.746736,West Hartford,4/19/22,A,C,2,USRoute,44,44-E,44-E,,North Main Street
933296,41.786718,-72.719942,West Hartford,4/26/22,O,O,2,USRoute,44,44-E,44-E,,Chesterfield Lane
934622,41.78648,-72.73662,West Hartford,4/27/22,A,B,2,USRoute,44,44-E,44-E,Pontiac Road,
934707,41.79072,-72.77754,West Hartford,4/29/22,O,O,2,USRoute,44,44-E,44-E,,Old Stone Crossing
939420,41.78698,-72.75555,West Hartford,5/1/22,O,O,2,USRoute,44,44-E,44-E,CRESTVIEW CIR,
934709,41.78646,-72.72154,West Hartford,5/1/22,A,B,2,USRoute,44,44-E,44-E,,Whetten Road
941773,41.78739,-72.76624,West Hartford,5/2/22,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
943143,41.785593,-72.748693,West Hartford,5/11/22,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
949087,41.78641,-72.75641,West Hartford,5/13/22,O,O,2,USRoute,44,44-E,44-E,,Crestview Circle
943383,41.786304,-72.743566,West Hartford,5/14/22,O,O,2,USRoute,44,44-E,44-E,,Sky View Drive
943991,41.78656,-72.74094,West Hartford,5/16/22,A,C,2,USRoute,44,44-E,44-E,TROUT BROOK DR,
943839,41.78742,-72.76673,West Hartford,5/16/22,O,O,2,USRoute,44,44-E,Albany Avenue,,Mountain Road
948056,41.78631,-72.74351,West Hartford,5/24/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Road
942674,41.78868,-72.77326,West Hartford,5/27/22,A,B,2,USRoute,44,44-E,44-E,,MOUNTAIN BROOK ROAD
948114,41.78656,-72.74094,West Hartford,5/29/22,O,O,2,USRoute,44,44-E,44-E,KING PHILIP DR,
953165,41.785945,-72.745945,West Hartford,6/8/22,A,B,2,USRoute,44,44-E,44-E,,North Main Street
944036,41.78858,-72.77238,West Hartford,6/9/22,A,C,2,USRoute,44,44-E,ALBANY AVE,,Toll House Lane
948593,41.7863602,-72.73112218,West Hartford,6/13/22,A,A,2,USRoute,44,44-E,44-E,SEQUIN RD,
954514,41.78721,-72.76483,West Hartford,6/28/22,O,O,2,USRoute,44,44-E,ALBANY AVE,,Mountain Rd
957486,41.78743,-72.76663,West Hartford,6/30/22,O,O,2,USRoute,44,44-E,44-E,,Old Oak Road
1031396,41.78565,-72.74812,West Hartford,7/1/22,O,O,2,USRoute,44,44-E,44-E,,North Main Street
957803,41.78617,-72.74433,West Hartford,7/5/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Rd.
955883,41.786988,-72.762151,West Hartford,7/8/22,O,O,2,USRoute,44,44-E,44-E,,Huntington Dr
960749,41.78576,-72.74701,West Hartford,7/13/22,A,B,2,USRoute,44,44-E,44-E,RT 218,
957919,41.78562,-72.748883,West Hartford,7/13/22,O,O,2,USRoute,44,44-E,44-E,FLAGG RD,
964640,41.78624,-72.7298,West Hartford,7/21/22,O,O,2,USRoute,44,44-E,44-E,BRAINARD RD,
957336,41.78577,-72.74752,West Hartford,7/22/22,O,O,2,USRoute,44,44-E,44-E,,North Main St.
971809,41.78642,-72.73518,West Hartford,7/30/22,O,O,2,USRoute,44,44-E,44-E,,Vandervere Road
966144,41.78597,-72.745,West Hartford,8/11/22,O,O,2,USRoute,44,44-E,44-E,,Crown Supermarket
968701,41.78625,-72.74355,West Hartford,8/23/22,A,C,2,USRoute,44,44-E,44-E,,Sky View Drive
969734,41.7864,-72.732392,West Hartford,8/24/22,A,C,2,USRoute,44,44-E,44-E,MIAMIS RD,
969733,41.793176,-72.793427,West Hartford,8/24/22,A,C,2,USRoute,44,44-E,44-E,,Ritoli Ridge
976896,41.78659,-72.7409,West Hartford,9/11/22,A,B,2,USRoute,44,44-E,44-E,KING PHILIP DR,
976469,41.78653,-72.740994,West Hartford,9/23/22,O,O,2,USRoute,44,44-E,44-E,KING PHILIP DR,
981441,41.786517,-72.757383,West Hartford,10/6/22,O,O,2,USRoute,44,44-E,44-E,,Coolidge Rd
985386,41.78646,-72.74125,West Hartford,10/7/22,O,O,2,USRoute,44,44-E,44-E,KING PHILIP DR,
993115,41.791577,-72.787119,West Hartford,10/8/22,A,A,2,USRoute,44,44-E,44-E,,RITOLI RDG
986219,41.78656,-72.72072,West Hartford,10/12/22,A,B,2,USRoute,44,44-E,44-E,WHETTEN RD,
992072,41.78628,-72.72179,West Hartford,10/20/22,A,B,2,USRoute,44,44-E,44-E,WHETTEN RD,
992148,41.7859,-72.72469,West Hartford,10/26/22,O,O,2,USRoute,44,44-E,44-E,NORTH STEELE RD,
992174,41.78697,-72.76169,West Hartford,10/27/22,A,C,2,USRoute,44,44-E,44-E,HUNTINGTON DR,
993226,41.786872,-72.718675,West Hartford,11/4/22,A,A,2,USRoute,44,44-E,44-E,,Bainton Road
996552,41.788123,-72.768194,West Hartford,11/9/22,O,O,2,USRoute,44,44-E,44-E,,Garwood Lane
994188,41.78616,-72.72852,West Hartford,11/9/22,O,O,2,USRoute,44,44-E,44-E,,
992485,41.78595,-72.74582,West Hartford,11/9/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Road
1000583,41.785926,-72.745559,West Hartford,11/11/22,O,O,2,USRoute,44,44-E,44-E,,Starkel Rd
994824,41.78867,-72.77215,West Hartford,11/11/22,A,C,2,USRoute,44,44-E,44-E,,
1001764,41.786458,-72.73359,West Hartford,11/15/22,O,O,2,USRoute,44,44-E,44-E,SIOUX LA,
994791,41.7868,-72.71918,West Hartford,11/15/22,A,C,2,USRoute,44,44-E,44-E,BAINTON RD,
1001568,41.78599,-72.72405,West Hartford,11/18/22,A,B,2,USRoute,44,44-E,44-E,NORTH STEELE RD,
1001919,41.787374,-72.765921,West Hartford,11/19/22,A,C,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
1003496,41.78598,-72.752317,West Hartford,11/25/22,O,O,2,USRoute,44,44-E,44-E,Woodbury Lane,
1003456,41.78862,-72.772419,West Hartford,11/25/22,A,B,2,USRoute,44,44-E,44-E,,Toll House Lane
1006560,41.787366,-72.766208,West Hartford,12/5/22,O,O,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
1011884,41.786448,-72.735768,West Hartford,12/12/22,A,B,2,USRoute,44,44-E,44-E,,Mohegan Drive
1011328,41.78596,-72.74585,West Hartford,12/15/22,O,O,2,USRoute,44,44-E,44-E,,STARKEL RD
1013626,41.78739,-72.76624,West Hartford,12/16/22,A,B,2,USRoute,44,44-E,44-E,MOUNTAIN RD NO 1,
1011787,41.78865,-72.77169,West Hartford,12/21/22,O,O,2,USRoute,44,44-E,44-E,,Toll House Lane
1012837,41.785725,-72.749835,West Hartford,12/22/22,O,O,2,USRoute,44,44-W,44-W,,North Main Street 
374687,41.731587,-72.744098,West Hartford,1/2/18,A,C,3,State,71,71-N,71-N,,Knollwood Road
375185,41.726887,-72.757673,West Hartford,1/5/18,O,O,3,State,71,71-N,71-N,RIDGEWOOD RD,
376151,41.73021,-72.72006,West Hartford,1/6/18,A,C,3,State,529,529-E,529-E,SHIELD ST,
375195,41.732853,-72.733064,West Hartford,1/6/18,O,O,3,State,173,173-N,173-N,,Princeton Street
375192,41.730692,-72.718593,West Hartford,1/6/18,A,C,3,State,529,529-E,529-E,,Hillcrest Ave 
375188,41.72945,-72.758168,West Hartford,1/6/18,O,O,3,State,535,535-S,535-S,,I-84 W Exit Ramp
379346,41.747962,-72.778363,West Hartford,1/7/18,O,O,3,State,4,4-E,4-E,,Cassandra Boulevard
376994,41.731172,-72.715957,West Hartford,1/7/18,O,O,3,State,529,529-E,529-E,ABBOTSFORD AV,
376969,41.746844,-72.779996,West Hartford,1/8/18,A,C,3,State,4,4-E,4-E,,CASSANDRA BLVD
377057,41.729992,-72.724979,West Hartford,1/9/18,A,C,3,State,529,529-E,529-E,RAILROAD PL,
379347,41.793992,-72.716764,West Hartford,1/10/18,O,O,3,State,189,189-N,189-N,,Sunny Reach Dr
376971,41.73161,-72.744027,West Hartford,1/10/18,O,O,3,State,71,71-N,71-N,,South Main St
378633,41.731982,-72.743456,West Hartford,1/16/18,A,C,3,State,173,173-N,173-N,71-N,
379635,41.732617,-72.73151,West Hartford,1/17/18,A,C,3,State,173,173-N,173-N,Quaker Lane South,
379637,41.73179,-72.743539,West Hartford,1/18/18,A,B,3,State,173,173-N,173-N,SOUTH MAIN ST NO 1,
380428,41.726208,-72.75981,West Hartford,1/20/18,O,O,3,State,71,71-S,71-S,SOUTH RD,
461233,41.797275,-72.721638,West Hartford,1/21/18,O,O,3,State,189,189-N,189-N,185-E,
383617,41.797276,-72.721564,West Hartford,1/21/18,O,O,3,State,189,189-N,189-N,185-E,
380294,41.727291,-72.757446,West Hartford,1/21/18,O,O,3,State,71,71-S,71-S,535-S,
381908,41.78968,-72.74722,West Hartford,1/23/18,O,O,3,State,218,218-E,218-E,BRIGHTVIEW DR,
381909,41.726992,-72.757593,West Hartford,1/24/18,O,O,3,State,71,71-N,71-N,,Ridgewood Rd
